epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,68.135,0.35101,0.24198,0.86528,0.98977,0.97756,0.97726,0.91598,0.32183,0.23406,0.86328,0.000874,0.000874,0.000874
23,71.0908,0.34321,0.2357,0.86969,0.99132,0.97959,0.97712,0.91749,0.32033,0.2326,0.86396,0.000868,0.000868,0.000868
24,74.1106,0.3532,0.2388,0.87037,0.99096,0.97951,0.97686,0.91551,0.32186,0.22986,0.86664,0.000862,0.000862,0.000862
25,77.0428,0.33673,0.23114,0.85792,0.99117,0.97951,0.97663,0.91589,0.33127,0.22891,0.87093,0.000856,0.000856,0.000856
26,79.9969,0.33031,0.22756,0.86001,0.99075,0.97685,0.97669,0.91324,0.33375,0.22709,0.87415,0.00085,0.00085,0.00085
27,82.8974,0.3298,0.22672,0.86741,0.98973,0.97546,0.97648,0.91434,0.32868,0.2255,0.87429,0.000844,0.000844,0.000844
28,85.8981,0.32619,0.22093,0.85726,0.99009,0.97615,0.97654,0.91694,0.32719,0.22234,0.87507,0.000838,0.000838,0.000838
29,88.8545,0.3306,0.22923,0.86779,0.9915,0.97805,0.97713,0.91661,0.33176,0.22227,0.87908,0.000832,0.000832,0.000832
30,91.7577,0.34038,0.22984,0.8657,0.99154,0.97634,0.97728,0.91618,0.32663,0.223,0.87505,0.000826,0.000826,0.000826
31,94.6498,0.34403,0.22992,0.8662,0.9908,0.97709,0.97737,0.91857,0.32802,0.21762,0.87812,0.00082,0.00082,0.00082
32,97.6556,0.33239,0.22807,0.8551,0.99065,0.97842,0.97723,0.91874,0.32286,0.21637,0.875,0.000814,0.000814,0.000814
33,100.67,0.33166,0.22518,0.86235,0.99084,0.97932,0.97732,0.91848,0.32228,0.21237,0.87386,0.000808,0.000808,0.000808
34,103.591,0.34406,0.23021,0.86021,0.9893,0.97865,0.97781,0.91727,0.33239,0.21231,0.87446,0.000802,0.000802,0.000802
35,106.633,0.33552,0.23309,0.85787,0.99007,0.97763,0.97745,0.91847,0.32628,0.2085,0.87492,0.000796,0.000796,0.000796
36,109.561,0.33326,0.23045,0.85619,0.99085,0.97794,0.97689,0.91996,0.32192,0.21143,0.86827,0.00079,0.00079,0.00079
37,112.552,0.33527,0.23109,0.85694,0.99025,0.97809,0.97697,0.91603,0.32006,0.21317,0.8671,0.000784,0.000784,0.000784
38,115.446,0.31286,0.21177,0.8502,0.9899,0.97714,0.97684,0.91613,0.31964,0.21383,0.86894,0.000778,0.000778,0.000778
39,118.37,0.31599,0.21634,0.85196,0.99134,0.97902,0.97749,0.91902,0.3192,0.21011,0.87021,0.000772,0.000772,0.000772
40,121.269,0.32731,0.22049,0.85504,0.99109,0.97986,0.97768,0.92019,0.31791,0.21183,0.86905,0.000766,0.000766,0.000766
41,124.187,0.31376,0.21823,0.85581,0.99058,0.97986,0.97777,0.92149,0.31481,0.2103,0.86881,0.00076,0.00076,0.00076
42,127.082,0.32649,0.22519,0.85109,0.99075,0.97986,0.97787,0.92133,0.31517,0.21085,0.86896,0.000754,0.000754,0.000754
43,130,0.31998,0.21319,0.8591,0.99018,0.97974,0.97777,0.92031,0.31653,0.20775,0.87334,0.000748,0.000748,0.000748
44,132.936,0.32833,0.22487,0.85853,0.99013,0.9795,0.97847,0.92311,0.31283,0.2144,0.86567,0.000742,0.000742,0.000742
45,135.896,0.32702,0.22112,0.85411,0.98989,0.97713,0.97726,0.92353,0.30674,0.21366,0.86043,0.000736,0.000736,0.000736
46,138.831,0.31478,0.21464,0.85148,0.99042,0.97684,0.97733,0.92189,0.30749,0.21637,0.85978,0.00073,0.00073,0.00073
47,141.753,0.321,0.22141,0.85801,0.99141,0.97675,0.97752,0.92059,0.31158,0.21917,0.86079,0.000724,0.000724,0.000724
48,144.76,0.31651,0.21464,0.84964,0.99084,0.97668,0.97754,0.91907,0.31003,0.2181,0.86104,0.000718,0.000718,0.000718
49,147.676,0.31719,0.21543,0.85125,0.99212,0.97666,0.97783,0.91798,0.31528,0.22031,0.86252,0.000712,0.000712,0.000712
50,150.581,0.30858,0.21304,0.84658,0.99193,0.97697,0.97779,0.92098,0.30962,0.21812,0.86148,0.000706,0.000706,0.000706
51,153.506,0.30592,0.20794,0.85045,0.99112,0.97713,0.97749,0.92013,0.30936,0.21351,0.86103,0.0007,0.0007,0.0007
52,156.402,0.31631,0.21667,0.85288,0.99203,0.97702,0.97713,0.91686,0.31122,0.21271,0.86254,0.000694,0.000694,0.000694
53,159.386,0.32323,0.21608,0.85108,0.99194,0.97769,0.97743,0.91803,0.31403,0.21141,0.86512,0.000688,0.000688,0.000688
54,162.342,0.32214,0.21784,0.85392,0.9921,0.97986,0.97818,0.92163,0.31304,0.20784,0.86504,0.000682,0.000682,0.000682
55,165.337,0.30347,0.20369,0.84905,0.99182,0.97924,0.97778,0.92064,0.3181,0.20555,0.87189,0.000676,0.000676,0.000676
56,168.254,0.30503,0.20725,0.85167,0.99202,0.97957,0.97856,0.92305,0.316,0.20789,0.87144,0.00067,0.00067,0.00067
57,171.229,0.30312,0.20916,0.84022,0.99169,0.97986,0.97876,0.92327,0.31445,0.20881,0.86714,0.000664,0.000664,0.000664
58,174.179,0.31726,0.21687,0.85388,0.9919,0.97964,0.97902,0.92222,0.30564,0.21284,0.86223,0.000658,0.000658,0.000658
59,177.087,0.30901,0.20844,0.84907,0.99227,0.97975,0.97846,0.91987,0.31172,0.2152,0.86326,0.000652,0.000652,0.000652
60,180.069,0.30456,0.20485,0.84608,0.992,0.97986,0.98267,0.91941,0.31417,0.21604,0.86236,0.000646,0.000646,0.000646
61,182.964,0.30301,0.21062,0.85072,0.9919,0.97986,0.97825,0.92109,0.30719,0.22025,0.85927,0.00064,0.00064,0.00064
62,185.844,0.30928,0.20929,0.85146,0.9904,0.97986,0.98265,0.92203,0.3049,0.21729,0.85908,0.000634,0.000634,0.000634
63,188.824,0.29822,0.20236,0.84947,0.99081,0.97972,0.98282,0.92394,0.3081,0.21546,0.86092,0.000628,0.000628,0.000628
64,191.791,0.30347,0.21171,0.84885,0.99172,0.97982,0.98283,0.92596,0.3081,0.21749,0.86202,0.000622,0.000622,0.000622
65,194.709,0.30532,0.20801,0.85084,0.99131,0.97986,0.9829,0.92257,0.30512,0.21462,0.85991,0.000616,0.000616,0.000616
66,197.619,0.3033,0.20876,0.84692,0.99122,0.97986,0.97871,0.92115,0.31045,0.21834,0.85982,0.00061,0.00061,0.00061
67,200.614,0.29671,0.20093,0.85092,0.99078,0.97842,0.9832,0.92116,0.31425,0.22176,0.86095,0.000604,0.000604,0.000604
68,203.523,0.29378,0.20152,0.84739,0.99015,0.97941,0.983,0.92245,0.30885,0.22315,0.859,0.000598,0.000598,0.000598
69,206.451,0.29196,0.20031,0.85058,0.99094,0.97943,0.9834,0.92243,0.30783,0.22171,0.86065,0.000592,0.000592,0.000592
70,209.36,0.2973,0.2057,0.8539,0.99036,0.97972,0.97835,0.92119,0.30813,0.21959,0.86133,0.000586,0.000586,0.000586
71,212.3,0.30301,0.20622,0.83959,0.99064,0.97789,0.97865,0.9253,0.30838,0.21594,0.85963,0.00058,0.00058,0.00058
72,215.23,0.31291,0.21004,0.85145,0.98982,0.97809,0.97898,0.92417,0.30665,0.21609,0.85789,0.000574,0.000574,0.000574
73,218.129,0.2981,0.20281,0.84502,0.98975,0.97872,0.97903,0.92367,0.30371,0.21767,0.85752,0.000568,0.000568,0.000568
74,221.159,0.29238,0.20221,0.84404,0.99032,0.97833,0.98364,0.92513,0.30457,0.2188,0.85867,0.000562,0.000562,0.000562
75,224.099,0.29229,0.19914,0.84394,0.99019,0.97839,0.98337,0.92576,0.30735,0.21899,0.85893,0.000556,0.000556,0.000556
76,227.046,0.31269,0.20973,0.83922,0.99065,0.97808,0.983,0.92462,0.3023,0.21644,0.857,0.00055,0.00055,0.00055
77,230.006,0.28984,0.20056,0.84384,0.99098,0.97778,0.97861,0.92269,0.3052,0.21451,0.85899,0.000544,0.000544,0.000544
78,232.98,0.30319,0.20666,0.84843,0.99063,0.9778,0.97821,0.91954,0.30653,0.21259,0.85965,0.000538,0.000538,0.000538
79,235.912,0.29561,0.19881,0.8459,0.99086,0.97709,0.97787,0.92129,0.30874,0.21425,0.85963,0.000532,0.000532,0.000532
80,238.83,0.29388,0.20035,0.84206,0.99137,0.97712,0.97843,0.92325,0.30776,0.21397,0.85891,0.000526,0.000526,0.000526
81,241.737,0.29199,0.19963,0.84649,0.99134,0.97761,0.9789,0.9239,0.30783,0.21188,0.86005,0.00052,0.00052,0.00052
82,244.654,0.29,0.19753,0.84284,0.99159,0.9775,0.97909,0.92271,0.3058,0.21477,0.85956,0.000514,0.000514,0.000514
83,247.59,0.28669,0.19344,0.83946,0.99135,0.97733,0.97852,0.92233,0.30799,0.21263,0.85998,0.000508,0.000508,0.000508
84,250.561,0.29494,0.19961,0.84685,0.99159,0.97748,0.97907,0.92373,0.3056,0.21057,0.8585,0.000502,0.000502,0.000502
85,253.53,0.28652,0.19687,0.83866,0.99104,0.9778,0.97985,0.92518,0.30075,0.20579,0.85611,0.000496,0.000496,0.000496
86,256.451,0.28338,0.19263,0.84683,0.99085,0.97886,0.97959,0.92622,0.30021,0.19813,0.85531,0.00049,0.00049,0.00049
87,259.334,0.28234,0.1958,0.84906,0.99123,0.97914,0.97989,0.92573,0.30226,0.19928,0.85631,0.000484,0.000484,0.000484
88,262.302,0.29073,0.19631,0.84678,0.99136,0.97927,0.97955,0.92481,0.30162,0.2004,0.85598,0.000478,0.000478,0.000478
89,265.198,0.30233,0.20245,0.85301,0.99164,0.97986,0.97972,0.92636,0.29984,0.20102,0.85539,0.000472,0.000472,0.000472
90,268.148,0.28703,0.19197,0.83896,0.99105,0.97963,0.97972,0.92574,0.30294,0.202,0.85691,0.000466,0.000466,0.000466
91,271.1,0.28645,0.19358,0.83938,0.99064,0.97891,0.97968,0.92591,0.30198,0.20103,0.8562,0.00046,0.00046,0.00046
92,274.059,0.2897,0.1948,0.83963,0.99046,0.97816,0.98047,0.92438,0.30025,0.1997,0.85608,0.000454,0.000454,0.000454
93,276.991,0.28709,0.19914,0.84115,0.99057,0.97797,0.98047,0.92739,0.30123,0.20195,0.85528,0.000448,0.000448,0.000448
94,279.976,0.29707,0.19719,0.85046,0.991,0.97686,0.98028,0.92849,0.30007,0.20066,0.85393,0.000442,0.000442,0.000442
95,282.99,0.29551,0.20192,0.84947,0.99126,0.977,0.98032,0.92762,0.30186,0.1987,0.85388,0.000436,0.000436,0.000436
96,285.935,0.29657,0.20111,0.84996,0.99174,0.9772,0.98071,0.92787,0.3008,0.19871,0.85526,0.00043,0.00043,0.00043
97,288.921,0.29056,0.19516,0.8424,0.99147,0.97733,0.98077,0.92908,0.29926,0.20119,0.85557,0.000424,0.000424,0.000424
98,291.857,0.2856,0.19182,0.85135,0.99154,0.97793,0.98033,0.92805,0.3023,0.20284,0.8548,0.000418,0.000418,0.000418
99,294.811,0.28681,0.19731,0.84624,0.99132,0.97816,0.98076,0.92885,0.30091,0.20051,0.85472,0.000412,0.000412,0.000412
100,297.737,0.29929,0.2003,0.84891,0.99153,0.97797,0.98137,0.92895,0.30348,0.20061,0.85524,0.000406,0.000406,0.000406
101,300.729,0.28651,0.19218,0.84432,0.99142,0.97849,0.98073,0.92783,0.29774,0.19831,0.85342,0.0004,0.0004,0.0004
102,303.63,0.27599,0.19199,0.8423,0.99129,0.97915,0.98041,0.92675,0.29798,0.19779,0.8539,0.000394,0.000394,0.000394
103,306.592,0.28031,0.19253,0.84061,0.99127,0.97956,0.98034,0.92679,0.29926,0.19438,0.85534,0.000388,0.000388,0.000388
104,309.662,0.2944,0.19843,0.84865,0.9916,0.97986,0.98075,0.92737,0.29694,0.19356,0.85481,0.000382,0.000382,0.000382
105,312.699,0.28027,0.1887,0.84429,0.99141,0.97986,0.98075,0.92803,0.29573,0.19345,0.85365,0.000376,0.000376,0.000376
106,315.674,0.27851,0.1955,0.84101,0.99164,0.97986,0.98068,0.92977,0.29863,0.19346,0.85575,0.00037,0.00037,0.00037
107,318.707,0.28116,0.19272,0.83943,0.99214,0.97986,0.98061,0.92816,0.29964,0.19792,0.85675,0.000364,0.000364,0.000364
108,321.678,0.28831,0.19462,0.84941,0.99206,0.97986,0.98008,0.92753,0.30141,0.19952,0.85796,0.000358,0.000358,0.000358
109,324.648,0.27609,0.19241,0.83946,0.99164,0.97986,0.98027,0.92874,0.29728,0.19658,0.85667,0.000352,0.000352,0.000352
110,327.636,0.26969,0.18576,0.83064,0.99143,0.97986,0.98027,0.929,0.29381,0.19423,0.8553,0.000346,0.000346,0.000346
111,330.626,0.28035,0.19069,0.83833,0.99106,0.97922,0.98034,0.9284,0.29291,0.1949,0.85454,0.00034,0.00034,0.00034
112,333.535,0.28011,0.18878,0.84069,0.99132,0.97876,0.98084,0.93144,0.29464,0.1973,0.85456,0.000334,0.000334,0.000334
113,336.481,0.29566,0.19824,0.8441,0.99225,0.97896,0.98095,0.93255,0.295,0.19514,0.85459,0.000328,0.000328,0.000328
114,339.479,0.2834,0.19557,0.84316,0.99192,0.97986,0.98125,0.93142,0.29417,0.19211,0.85401,0.000322,0.000322,0.000322
115,342.461,0.27733,0.18779,0.84026,0.99162,0.97986,0.98132,0.93259,0.29535,0.19384,0.85347,0.000316,0.000316,0.000316
116,345.407,0.27576,0.19051,0.84125,0.99186,0.97986,0.98148,0.93185,0.29378,0.19609,0.85303,0.00031,0.00031,0.00031
117,348.319,0.27178,0.18546,0.83967,0.99147,0.97904,0.97955,0.92914,0.29527,0.19541,0.85504,0.000304,0.000304,0.000304
118,351.256,0.2816,0.19397,0.84811,0.99145,0.97852,0.98072,0.93105,0.29806,0.1965,0.85503,0.000298,0.000298,0.000298
119,354.235,0.29,0.19512,0.85168,0.99157,0.97815,0.98027,0.9307,0.29797,0.19997,0.8547,0.000292,0.000292,0.000292
120,357.29,0.28156,0.19404,0.83428,0.99141,0.97837,0.97937,0.9287,0.29678,0.19751,0.85402,0.000286,0.000286,0.000286
121,360.284,0.27824,0.19233,0.84253,0.99122,0.9786,0.97941,0.92946,0.29729,0.19966,0.85481,0.00028,0.00028,0.00028
122,363.284,0.27406,0.18973,0.84255,0.99122,0.97842,0.97944,0.92965,0.29558,0.19992,0.85394,0.000274,0.000274,0.000274
123,366.31,0.27855,0.19059,0.83948,0.99134,0.97884,0.9797,0.92954,0.29545,0.19956,0.85362,0.000268,0.000268,0.000268
124,369.344,0.27846,0.18865,0.84162,0.99133,0.97823,0.97966,0.92896,0.29195,0.1999,0.85051,0.000262,0.000262,0.000262
125,372.312,0.28314,0.19198,0.83674,0.99182,0.97796,0.98144,0.93091,0.29225,0.19762,0.85126,0.000256,0.000256,0.000256
126,375.244,0.29383,0.19239,0.85135,0.99136,0.97803,0.98086,0.93203,0.29191,0.19816,0.85144,0.00025,0.00025,0.00025
127,378.181,0.28165,0.19023,0.84374,0.99138,0.97804,0.98086,0.93081,0.29207,0.19913,0.85166,0.000244,0.000244,0.000244
128,381.242,0.28808,0.19774,0.84484,0.99163,0.97846,0.98086,0.93106,0.29231,0.19692,0.85203,0.000238,0.000238,0.000238
129,384.214,0.26518,0.17827,0.84292,0.99184,0.97857,0.98086,0.9303,0.29045,0.19587,0.8515,0.000232,0.000232,0.000232
130,387.264,0.27548,0.18837,0.84426,0.992,0.97882,0.98139,0.9307,0.2903,0.19679,0.85152,0.000226,0.000226,0.000226
131,390.365,0.27927,0.19229,0.83747,0.99149,0.97865,0.98003,0.92912,0.29145,0.19816,0.85168,0.00022,0.00022,0.00022
132,393.395,0.27461,0.18813,0.84128,0.99166,0.97963,0.9797,0.93083,0.29175,0.19866,0.85154,0.000214,0.000214,0.000214
133,396.516,0.27629,0.18351,0.84139,0.99215,0.97977,0.97945,0.93082,0.29191,0.1981,0.85183,0.000208,0.000208,0.000208
134,399.691,0.27999,0.18921,0.84545,0.99208,0.97972,0.97958,0.93145,0.2927,0.19609,0.85246,0.000202,0.000202,0.000202
135,402.741,0.28752,0.19518,0.84176,0.99251,0.97925,0.98454,0.93194,0.29389,0.19849,0.85311,0.000196,0.000196,0.000196
136,405.732,0.2632,0.18213,0.83816,0.99233,0.97931,0.98089,0.93191,0.29204,0.19755,0.8527,0.00019,0.00019,0.00019
137,408.753,0.27307,0.19031,0.83912,0.99209,0.97898,0.98138,0.93294,0.29388,0.19769,0.85312,0.000184,0.000184,0.000184
138,411.707,0.26314,0.18267,0.8347,0.99187,0.97824,0.98139,0.9326,0.2942,0.19639,0.85266,0.000178,0.000178,0.000178
139,414.648,0.27921,0.19047,0.83651,0.99186,0.97841,0.98077,0.93138,0.29106,0.19641,0.85233,0.000172,0.000172,0.000172
140,417.633,0.28433,0.19351,0.84115,0.99223,0.97747,0.98135,0.93226,0.29146,0.19678,0.85172,0.000166,0.000166,0.000166
141,421.073,0.23031,0.14892,0.82132,0.9914,0.97868,0.98125,0.92869,0.29001,0.20422,0.85269,0.00016,0.00016,0.00016
142,423.922,0.23178,0.14957,0.81761,0.99122,0.97986,0.97999,0.92533,0.29342,0.20911,0.8551,0.000154,0.000154,0.000154
143,426.829,0.23788,0.15252,0.82474,0.99061,0.97985,0.97942,0.9243,0.29375,0.21127,0.85537,0.000148,0.000148,0.000148
144,429.717,0.22839,0.14769,0.82201,0.9904,0.97931,0.97976,0.92527,0.29537,0.21251,0.85498,0.000142,0.000142,0.000142
145,432.611,0.2353,0.15245,0.82553,0.99058,0.9794,0.97976,0.92661,0.2937,0.20905,0.85435,0.000136,0.000136,0.000136
146,435.429,0.23635,0.14979,0.82256,0.99041,0.97978,0.98014,0.92631,0.29545,0.20398,0.85435,0.00013,0.00013,0.00013
147,438.258,0.23665,0.15316,0.82606,0.99063,0.97948,0.98014,0.92746,0.29462,0.2007,0.85432,0.000124,0.000124,0.000124
148,441.102,0.23409,0.15348,0.82389,0.99042,0.9782,0.98075,0.92785,0.29127,0.19962,0.85304,0.000118,0.000118,0.000118
149,443.992,0.23112,0.14904,0.82212,0.9905,0.97768,0.98108,0.92816,0.29097,0.19797,0.85243,0.000112,0.000112,0.000112
150,446.924,0.23895,0.15024,0.82834,0.99017,0.97768,0.98108,0.92744,0.29113,0.19817,0.85269,0.000106,0.000106,0.000106
