epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,38.1898,0.30847,0.29628,0.81371,0.97199,0.94792,0.94981,0.87889,0.3313,0.35707,0.80415,0.0005545,0.0005545,0.0005545
47,39.0112,0.30356,0.29488,0.81543,0.97125,0.94792,0.95258,0.87796,0.32919,0.33783,0.80337,0.0005446,0.0005446,0.0005446
48,39.8291,0.31194,0.2997,0.8194,0.96776,0.94792,0.95293,0.87355,0.33459,0.33122,0.80718,0.0005347,0.0005347,0.0005347
49,40.6606,0.2954,0.28186,0.81081,0.97198,0.94792,0.95131,0.87275,0.33589,0.33105,0.81082,0.0005248,0.0005248,0.0005248
50,41.4433,0.2932,0.28186,0.8163,0.97498,0.94792,0.95249,0.87339,0.34401,0.33589,0.81397,0.0005149,0.0005149,0.0005149
51,42.2193,0.28331,0.28007,0.81592,0.97105,0.94792,0.94738,0.86616,0.34704,0.32761,0.81168,0.000505,0.000505,0.000505
52,43.0167,0.27968,0.28071,0.81026,0.96905,0.94608,0.9466,0.86886,0.32607,0.33246,0.81152,0.0004951,0.0004951,0.0004951
53,43.8344,0.29788,0.28935,0.81601,0.96939,0.94395,0.94738,0.87008,0.32211,0.32684,0.81107,0.0004852,0.0004852,0.0004852
54,44.6887,0.2932,0.27217,0.81454,0.96571,0.94792,0.9524,0.8643,0.32924,0.32772,0.80984,0.0004753,0.0004753,0.0004753
55,45.4917,0.28532,0.28305,0.81977,0.96681,0.94792,0.94916,0.86451,0.34183,0.31784,0.81275,0.0004654,0.0004654,0.0004654
56,46.3129,0.28388,0.27653,0.81472,0.96852,0.94792,0.95717,0.87359,0.33597,0.32747,0.81262,0.0004555,0.0004555,0.0004555
57,47.114,0.28183,0.27618,0.81484,0.96971,0.94792,0.95612,0.88199,0.32474,0.29899,0.80679,0.0004456,0.0004456,0.0004456
58,47.9266,0.2854,0.26548,0.81445,0.96507,0.94637,0.95277,0.87288,0.31454,0.28596,0.80746,0.0004357,0.0004357,0.0004357
59,48.7316,0.27633,0.27349,0.81187,0.9688,0.94792,0.95174,0.8715,0.31901,0.31437,0.8055,0.0004258,0.0004258,0.0004258
60,49.5708,0.28616,0.26534,0.8214,0.97565,0.94739,0.95294,0.87649,0.32807,0.32588,0.80579,0.0004159,0.0004159,0.0004159
61,50.3829,0.27641,0.25797,0.80674,0.97229,0.94792,0.94909,0.86089,0.34012,0.31841,0.81363,0.000406,0.000406,0.000406
62,51.2174,0.28348,0.26451,0.81497,0.96837,0.9462,0.95246,0.87077,0.31791,0.3137,0.80552,0.0003961,0.0003961,0.0003961
63,51.9879,0.26457,0.25112,0.81447,0.97333,0.94792,0.95889,0.86987,0.33955,0.32794,0.81031,0.0003862,0.0003862,0.0003862
64,52.7593,0.28329,0.26348,0.81821,0.97005,0.94261,0.95667,0.8773,0.31673,0.3201,0.80598,0.0003763,0.0003763,0.0003763
65,53.5427,0.26155,0.24303,0.80266,0.96426,0.94093,0.94911,0.87221,0.31191,0.31953,0.80963,0.0003664,0.0003664,0.0003664
66,54.3145,0.27616,0.26186,0.81008,0.96695,0.9427,0.9512,0.86556,0.31737,0.31153,0.80958,0.0003565,0.0003565,0.0003565
67,55.0896,0.2612,0.24692,0.80874,0.96879,0.94537,0.94864,0.87896,0.30192,0.29603,0.80349,0.0003466,0.0003466,0.0003466
68,55.862,0.26804,0.24343,0.81061,0.96951,0.94784,0.94815,0.87978,0.3043,0.29408,0.8042,0.0003367,0.0003367,0.0003367
69,56.6472,0.27168,0.24955,0.81294,0.97007,0.94644,0.9497,0.87298,0.33421,0.2997,0.80645,0.0003268,0.0003268,0.0003268
70,57.4251,0.271,0.2508,0.81075,0.97117,0.94758,0.94878,0.87419,0.30156,0.30801,0.80542,0.0003169,0.0003169,0.0003169
71,58.1969,0.281,0.25322,0.81432,0.97036,0.94792,0.94983,0.87252,0.3119,0.29611,0.80656,0.000307,0.000307,0.000307
72,59.0297,0.24877,0.23595,0.80724,0.97116,0.94792,0.94924,0.8762,0.30255,0.28319,0.80418,0.0002971,0.0002971,0.0002971
73,59.8041,0.2579,0.24083,0.80463,0.97389,0.9478,0.94893,0.87379,0.29625,0.2823,0.80179,0.0002872,0.0002872,0.0002872
74,60.5842,0.24175,0.23051,0.79864,0.97354,0.94612,0.94786,0.87438,0.28615,0.28231,0.80198,0.0002773,0.0002773,0.0002773
75,61.3756,0.25991,0.24292,0.81271,0.97299,0.94664,0.94829,0.87645,0.28826,0.27657,0.80004,0.0002674,0.0002674,0.0002674
76,62.1719,0.25786,0.23787,0.80496,0.97564,0.94444,0.94792,0.8763,0.3221,0.2838,0.80253,0.0002575,0.0002575,0.0002575
77,62.9635,0.2535,0.24014,0.80461,0.97673,0.9452,0.94677,0.87476,0.29726,0.28701,0.80298,0.0002476,0.0002476,0.0002476
78,63.7536,0.25271,0.24112,0.81479,0.97686,0.94557,0.949,0.86332,0.32673,0.29742,0.80837,0.0002377,0.0002377,0.0002377
79,64.5287,0.26263,0.2414,0.80523,0.97411,0.94528,0.95013,0.87447,0.29533,0.29377,0.80485,0.0002278,0.0002278,0.0002278
80,65.3026,0.24753,0.23531,0.80925,0.97208,0.94507,0.95666,0.88792,0.28922,0.28329,0.80284,0.0002179,0.0002179,0.0002179
81,66.1436,0.24803,0.23309,0.80863,0.9732,0.94633,0.96092,0.87886,0.31278,0.28328,0.8091,0.000208,0.000208,0.000208
82,66.9204,0.251,0.23777,0.81519,0.975,0.94664,0.9633,0.88485,0.32034,0.27007,0.80737,0.0001981,0.0001981,0.0001981
83,67.6924,0.24585,0.23431,0.81037,0.97529,0.94792,0.95799,0.87071,0.29211,0.26356,0.80341,0.0001882,0.0001882,0.0001882
84,68.466,0.23699,0.21969,0.81055,0.97564,0.94792,0.96051,0.87506,0.29792,0.26607,0.80434,0.0001783,0.0001783,0.0001783
85,69.2476,0.23986,0.22151,0.81109,0.9735,0.94792,0.95812,0.88146,0.29608,0.26977,0.80288,0.0001684,0.0001684,0.0001684
86,70.0381,0.23168,0.22051,0.80527,0.97478,0.94792,0.95365,0.87747,0.29181,0.27222,0.80393,0.0001585,0.0001585,0.0001585
87,70.8214,0.24085,0.22139,0.81491,0.97406,0.94792,0.94697,0.8768,0.28895,0.28356,0.80469,0.0001486,0.0001486,0.0001486
88,71.6128,0.2344,0.22624,0.81909,0.97587,0.94792,0.94835,0.87434,0.28499,0.28305,0.80462,0.0001387,0.0001387,0.0001387
89,72.4442,0.23916,0.23292,0.80888,0.97694,0.94792,0.94968,0.87328,0.28434,0.27856,0.80328,0.0001288,0.0001288,0.0001288
90,73.2294,0.21816,0.22316,0.80917,0.97655,0.94792,0.94986,0.87496,0.28553,0.27547,0.80316,0.0001189,0.0001189,0.0001189
91,74.4032,0.20321,0.1786,0.77821,0.97545,0.94792,0.95041,0.87388,0.28321,0.26879,0.80362,0.000109,0.000109,0.000109
92,75.1778,0.19257,0.17316,0.76857,0.97169,0.94792,0.94958,0.87235,0.29688,0.27363,0.80585,9.91e-05,9.91e-05,9.91e-05
93,75.9423,0.19287,0.17381,0.77025,0.97049,0.94792,0.9487,0.87593,0.28351,0.26707,0.80445,8.92e-05,8.92e-05,8.92e-05
94,76.711,0.19036,0.17303,0.77137,0.97299,0.94792,0.94751,0.87567,0.27557,0.26093,0.8023,7.93e-05,7.93e-05,7.93e-05
95,77.4826,0.19213,0.16779,0.76524,0.97503,0.94792,0.94581,0.87266,0.27968,0.26395,0.80208,6.94e-05,6.94e-05,6.94e-05
96,78.2644,0.18798,0.16909,0.77116,0.9753,0.94792,0.94685,0.87502,0.26809,0.26064,0.80156,5.95e-05,5.95e-05,5.95e-05
97,79.0454,0.18382,0.16713,0.77114,0.9751,0.94792,0.94688,0.87537,0.26665,0.26089,0.80134,4.96e-05,4.96e-05,4.96e-05
98,79.8129,0.18522,0.16732,0.77148,0.97441,0.94792,0.94658,0.87438,0.27094,0.26087,0.80111,3.97e-05,3.97e-05,3.97e-05
99,80.6483,0.18205,0.16583,0.7646,0.97328,0.94792,0.94663,0.87795,0.2676,0.25997,0.80153,2.98e-05,2.98e-05,2.98e-05
100,81.427,0.17949,0.16232,0.76859,0.9729,0.94792,0.9475,0.87164,0.2695,0.26098,0.80138,1.99e-05,1.99e-05,1.99e-05
