epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,119.33,0.31845,0.26811,0.82728,0.98891,0.97326,0.97575,0.88832,0.38367,0.27515,0.85258,0.0005446,0.0005446,0.0005446
48,121.842,0.3212,0.26721,0.82473,0.98901,0.97097,0.97569,0.89126,0.39456,0.2908,0.84485,0.0005347,0.0005347,0.0005347
49,124.395,0.32971,0.26804,0.83286,0.98107,0.97166,0.97549,0.89029,0.37427,0.29604,0.84079,0.0005248,0.0005248,0.0005248
50,126.915,0.31783,0.26504,0.83065,0.98931,0.97986,0.97554,0.89671,0.37953,0.26734,0.84366,0.0005149,0.0005149,0.0005149
51,129.423,0.31807,0.25933,0.82729,0.9863,0.97831,0.9757,0.89775,0.37521,0.27925,0.83735,0.000505,0.000505,0.000505
52,131.96,0.31237,0.26051,0.83165,0.98616,0.97554,0.97498,0.89329,0.36556,0.28045,0.83711,0.0004951,0.0004951,0.0004951
53,134.461,0.30232,0.26023,0.82845,0.98777,0.97408,0.97434,0.89544,0.36413,0.26655,0.83909,0.0004852,0.0004852,0.0004852
54,137.075,0.30022,0.24603,0.82662,0.98583,0.97548,0.97504,0.89016,0.35036,0.27301,0.84072,0.0004753,0.0004753,0.0004753
55,139.581,0.29457,0.24483,0.82807,0.98897,0.97632,0.97509,0.89506,0.35877,0.26976,0.83442,0.0004654,0.0004654,0.0004654
56,142.204,0.28948,0.24387,0.82418,0.98376,0.97214,0.97451,0.88041,0.37856,0.27165,0.83628,0.0004555,0.0004555,0.0004555
57,144.703,0.30952,0.25231,0.83002,0.98695,0.9733,0.97426,0.8861,0.36283,0.26407,0.82901,0.0004456,0.0004456,0.0004456
58,147.203,0.3027,0.25103,0.82549,0.98643,0.97661,0.97442,0.88531,0.38842,0.27199,0.83885,0.0004357,0.0004357,0.0004357
59,149.71,0.28694,0.23585,0.81985,0.98573,0.97986,0.97527,0.89584,0.34452,0.25464,0.82354,0.0004258,0.0004258,0.0004258
60,152.202,0.29112,0.24434,0.82378,0.98989,0.97085,0.97569,0.89592,0.34898,0.25642,0.82482,0.0004159,0.0004159,0.0004159
61,154.673,0.28904,0.24094,0.82782,0.98512,0.97196,0.97638,0.89917,0.35049,0.25642,0.82719,0.000406,0.000406,0.000406
62,157.186,0.27887,0.23349,0.82309,0.9839,0.97342,0.97502,0.89284,0.35474,0.26091,0.83009,0.0003961,0.0003961,0.0003961
63,159.684,0.28108,0.22982,0.81799,0.98767,0.97043,0.97469,0.89247,0.36442,0.26776,0.83349,0.0003862,0.0003862,0.0003862
64,162.209,0.27746,0.23323,0.817,0.98874,0.9775,0.97549,0.89468,0.35109,0.26803,0.83182,0.0003763,0.0003763,0.0003763
65,164.745,0.27539,0.23009,0.81911,0.99025,0.97716,0.97552,0.897,0.34874,0.25302,0.82771,0.0003664,0.0003664,0.0003664
66,167.297,0.26921,0.22286,0.81229,0.9906,0.97803,0.97441,0.89883,0.34996,0.24541,0.83149,0.0003565,0.0003565,0.0003565
67,169.765,0.28775,0.23617,0.82344,0.99047,0.97986,0.9755,0.89425,0.36514,0.25394,0.83311,0.0003466,0.0003466,0.0003466
68,172.257,0.27614,0.22805,0.82811,0.99022,0.97986,0.97576,0.90277,0.33768,0.25129,0.83186,0.0003367,0.0003367,0.0003367
69,174.723,0.26824,0.2183,0.81635,0.99054,0.97872,0.97459,0.90226,0.3396,0.25156,0.83539,0.0003268,0.0003268,0.0003268
70,177.249,0.2678,0.21875,0.81817,0.99094,0.97957,0.9759,0.90676,0.356,0.25022,0.83535,0.0003169,0.0003169,0.0003169
71,179.729,0.26608,0.21978,0.8204,0.98414,0.97182,0.97709,0.90105,0.35365,0.26236,0.82981,0.000307,0.000307,0.000307
72,182.342,0.26428,0.21893,0.81728,0.98912,0.97847,0.97632,0.90282,0.35519,0.2496,0.83401,0.0002971,0.0002971,0.0002971
73,184.814,0.27042,0.21706,0.82082,0.98993,0.97879,0.97565,0.89339,0.35522,0.24138,0.82961,0.0002872,0.0002872,0.0002872
74,187.294,0.26153,0.21319,0.81599,0.9902,0.97844,0.97655,0.89494,0.35006,0.24799,0.83023,0.0002773,0.0002773,0.0002773
75,189.832,0.25466,0.21323,0.82062,0.99054,0.97877,0.9765,0.89427,0.33936,0.23752,0.82638,0.0002674,0.0002674,0.0002674
76,192.37,0.2549,0.20424,0.81411,0.99077,0.97772,0.97633,0.9072,0.33673,0.23209,0.82395,0.0002575,0.0002575,0.0002575
77,194.844,0.24094,0.20587,0.81102,0.99094,0.97892,0.97646,0.90872,0.32944,0.23663,0.82109,0.0002476,0.0002476,0.0002476
78,197.37,0.24636,0.20552,0.8161,0.99081,0.97672,0.97638,0.90311,0.33414,0.24673,0.8243,0.0002377,0.0002377,0.0002377
79,199.854,0.25776,0.20999,0.81854,0.99032,0.97555,0.97678,0.90457,0.33594,0.24657,0.82498,0.0002278,0.0002278,0.0002278
80,202.36,0.24154,0.20399,0.80938,0.98821,0.97786,0.97685,0.90087,0.34053,0.24577,0.82962,0.0002179,0.0002179,0.0002179
81,205.095,0.23884,0.20005,0.80923,0.98712,0.97986,0.97633,0.8996,0.33666,0.23909,0.83282,0.000208,0.000208,0.000208
82,207.758,0.23921,0.19562,0.81238,0.98726,0.97902,0.97636,0.89452,0.36058,0.24817,0.83552,0.0001981,0.0001981,0.0001981
83,210.433,0.24479,0.20201,0.8138,0.98929,0.97731,0.97664,0.90608,0.33434,0.234,0.83163,0.0001882,0.0001882,0.0001882
84,212.994,0.23834,0.20209,0.8121,0.98936,0.97614,0.97604,0.9076,0.32484,0.23416,0.82705,0.0001783,0.0001783,0.0001783
85,215.511,0.23852,0.19639,0.81349,0.99,0.97754,0.97598,0.90087,0.33774,0.24017,0.82863,0.0001684,0.0001684,0.0001684
86,217.98,0.24187,0.20737,0.81632,0.99064,0.97876,0.97619,0.90758,0.31741,0.2318,0.8248,0.0001585,0.0001585,0.0001585
87,220.448,0.2223,0.18663,0.81058,0.99038,0.97891,0.97732,0.90976,0.31909,0.23267,0.82645,0.0001486,0.0001486,0.0001486
88,223.037,0.22989,0.19186,0.81179,0.99127,0.97899,0.97621,0.90336,0.32282,0.23342,0.82757,0.0001387,0.0001387,0.0001387
89,225.522,0.22738,0.19253,0.80757,0.99177,0.97871,0.97665,0.90615,0.31248,0.22607,0.82187,0.0001288,0.0001288,0.0001288
90,228.01,0.23097,0.19098,0.81269,0.99002,0.97903,0.97701,0.90673,0.30801,0.22692,0.82191,0.0001189,0.0001189,0.0001189
91,231.134,0.18846,0.1492,0.77417,0.98938,0.97827,0.97632,0.90745,0.31613,0.2357,0.82161,0.000109,0.000109,0.000109
92,233.57,0.18426,0.14773,0.77025,0.99063,0.97873,0.97653,0.90873,0.30663,0.22922,0.82003,9.91e-05,9.91e-05,9.91e-05
93,236.091,0.18466,0.14712,0.77402,0.99023,0.97921,0.97633,0.91561,0.29952,0.22322,0.81773,8.92e-05,8.92e-05,8.92e-05
94,238.527,0.18265,0.14524,0.77898,0.98989,0.97934,0.97632,0.91421,0.3022,0.22017,0.81754,7.93e-05,7.93e-05,7.93e-05
95,241.009,0.17931,0.14362,0.77605,0.99089,0.97897,0.97609,0.90994,0.30501,0.2267,0.81623,6.94e-05,6.94e-05,6.94e-05
96,243.608,0.18282,0.1448,0.77487,0.99093,0.979,0.97607,0.91245,0.29341,0.22141,0.81666,5.95e-05,5.95e-05,5.95e-05
97,246.052,0.17474,0.14114,0.77073,0.99019,0.97923,0.97596,0.90924,0.30479,0.22006,0.8183,4.96e-05,4.96e-05,4.96e-05
98,248.551,0.18119,0.14488,0.77131,0.99027,0.9794,0.97635,0.91466,0.29448,0.21822,0.81713,3.97e-05,3.97e-05,3.97e-05
99,251.002,0.17106,0.13669,0.76947,0.99065,0.97958,0.97653,0.9136,0.29994,0.21874,0.81729,2.98e-05,2.98e-05,2.98e-05
100,253.508,0.16948,0.13819,0.77424,0.99085,0.97962,0.97654,0.91281,0.30282,0.21868,0.8178,1.99e-05,1.99e-05,1.99e-05
